customer_id,age,gender,marital_status,employment_type,annual_income_inr,loan_amount_inr,loan_purpose,loan_term_months,credit_score,num_open_credit_accounts,num_delinquent_accounts,debt_to_income_ratio,past_default,default
CUST103744,61,Male,Married,Salaried,170000,307000,Personal Loan,60,701,6,0,0.5,0,0
CUST103745,37,Female,Single,Salaried,340000,115000,Credit Card,36,740,2,0,0.26,0,0
CUST103746,46,Female,Divorced,Salaried,100000,84000,Personal Loan,60,741,3,1,0.45,0,0
CUST103747,64,Male,Married,Salaried,330000,243000,Personal Loan,24,761,9,0,0.66,0,1
CUST103748,27,Female,Married,Salaried,800000,562000,Education Loan,60,710,8,0,0.42,0,0
CUST103749,62,Male,Married,Salaried,120000,110000,Education Loan,60,802,8,0,0.79,0,1
CUST103750,46,Male,Divorced,Self-Employed,240000,379000,Car Loan,120,746,1,0,0.26,0,0
CUST103751,45,Male,Married,Unemployed,110000,113000,Personal Loan,60,804,9,4,0.74,0,1
CUST103752,30,Male,Married,Salaried,720000,482000,Education Loan,48,704,4,0,0.33,1,1
CUST103753,39,Male,Widowed,Salaried,290000,1140000,Home Loan,60,813,2,0,0.69,0,1
CUST103754,31,Male,Single,Salaried,220000,110000,Credit Card,36,735,7,0,0.4,0,0
CUST103755,33,Male,Single,Salaried,100000,162000,Car Loan,60,648,6,0,0.68,0,1
CUST103756,28,Male,Single,Self-Employed,400000,277000,Education Loan,60,652,9,3,0.51,0,1
CUST103757,60,Male,Widowed,Self-Employed,2010000,2281000,Car Loan,48,685,2,3,0.74,0,1
CUST103758,24,Female,Married,Salaried,270000,1311000,Home Loan,240,684,6,2,0.43,0,1
CUST103759,51,Male,Single,Self-Employed,370000,375000,Car Loan,48,717,8,0,0.75,0,1
CUST103760,48,Female,Married,Self-Employed,530000,1636000,Home Loan,24,787,6,0,0.19,0,0
CUST103761,31,Male,Married,Salaried,340000,371000,Personal Loan,36,716,8,0,0.67,0,1
CUST103762,63,Male,Widowed,Self-Employed,150000,284000,Personal Loan,24,649,2,0,0.25,0,1
CUST103763,21,Male,Single,Salaried,370000,533000,Personal Loan,36,721,9,0,0.26,0,0
CUST103764,58,Male,Married,Self-Employed,470000,294000,Car Loan,24,679,6,0,0.15,1,1
CUST103765,44,Male,Married,Salaried,380000,2149000,Home Loan,48,682,7,0,0.61,1,1
CUST103766,51,Male,Single,Salaried,200000,181000,Car Loan,60,690,2,4,0.55,0,1
CUST103767,61,Female,Divorced,Self-Employed,1030000,407000,Education Loan,24,681,8,1,0.33,0,0
CUST103768,46,Female,Single,Self-Employed,730000,2841000,Home Loan,48,635,9,0,0.78,1,1
CUST103769,25,Male,Married,Self-Employed,220000,300000,Personal Loan,12,704,3,0,0.14,0,0
CUST103770,40,Female,Married,Salaried,690000,909000,Personal Loan,120,787,4,0,0.64,1,1
CUST103771,61,Male,Married,Self-Employed,200000,247000,Personal Loan,240,740,6,2,0.28,0,1
CUST103772,31,Male,Single,Salaried,210000,331000,Personal Loan,48,640,3,0,0.15,0,1
CUST103773,53,Female,Widowed,Self-Employed,190000,185000,Personal Loan,60,573,7,0,0.55,0,1
CUST103774,58,Male,Single,Self-Employed,80000,134000,Car Loan,48,716,8,0,0.33,1,1
CUST103775,47,Male,Married,Salaried,500000,381000,Personal Loan,36,728,5,0,0.42,0,0
CUST103776,54,Male,Married,Salaried,120000,201000,Personal Loan,36,728,5,0,0.43,0,0
CUST103777,35,Male,Divorced,Government,120000,42000,Credit Card,60,705,3,2,0.13,0,1
CUST103778,52,Male,Married,Self-Employed,60000,21000,Credit Card,48,648,4,2,0.47,0,1
CUST103779,41,Male,Single,Unemployed,90000,110000,Car Loan,240,783,3,0,0.13,0,0
CUST103780,25,Male,Married,Salaried,310000,465000,Personal Loan,240,693,8,2,0.23,0,1
CUST103781,26,Male,Single,Self-Employed,270000,71000,Education Loan,36,674,3,2,0.6,0,1
CUST103782,58,Female,Single,Self-Employed,150000,833000,Home Loan,48,724,2,0,0.61,0,1
CUST103783,42,Male,Divorced,Self-Employed,140000,82000,Personal Loan,48,674,6,0,0.1,0,0
CUST103784,38,Female,Married,Self-Employed,610000,2102000,Home Loan,120,643,8,0,0.69,0,1
CUST103785,34,Female,Single,Salaried,240000,328000,Personal Loan,60,675,8,0,0.11,0,0
CUST103786,30,Female,Married,Salaried,409999,157000,Credit Card,60,712,6,0,0.78,0,1
CUST103787,33,Female,Single,Salaried,200000,52000,Education Loan,60,765,6,0,0.49,0,0
CUST103788,51,Male,Single,Salaried,400000,752000,Personal Loan,48,609,6,0,0.36,0,1
CUST103789,50,Male,Single,Salaried,780000,4618000,Home Loan,240,721,5,0,0.52,0,0
CUST103790,23,Male,Married,Salaried,320000,1542000,Home Loan,24,742,4,0,0.2,0,0
CUST103791,50,Female,Married,Salaried,280000,164000,Education Loan,12,720,2,0,0.43,0,0
CUST103792,26,Male,Married,Salaried,390000,2037000,Home Loan,48,731,5,1,0.58,0,0
CUST103793,49,Male,Single,Self-Employed,320000,318000,Personal Loan,36,770,2,0,0.56,0,0
CUST103794,28,Male,Married,Salaried,340000,422000,Personal Loan,48,747,9,0,0.74,0,1
CUST103795,64,Female,Married,Salaried,250000,469000,Personal Loan,12,680,4,0,0.3,0,0
CUST103796,63,Male,Married,Self-Employed,280000,134000,Credit Card,48,747,1,0,0.15,0,0
CUST103797,64,Male,Divorced,Salaried,340000,159000,Credit Card,36,708,1,2,0.36,0,1
CUST103798,53,Male,Married,Self-Employed,160000,143000,Personal Loan,36,739,5,1,0.19,1,1
CUST103799,37,Female,Married,Salaried,200000,170000,Personal Loan,48,637,8,0,0.73,0,1
CUST103800,31,Male,Widowed,Government,90000,350000,Home Loan,120,691,7,1,0.79,0,1
CUST103801,33,Male,Married,Salaried,130000,72000,Education Loan,60,730,7,0,0.54,0,0
CUST103802,31,Male,Married,Salaried,160000,155000,Personal Loan,36,693,5,0,0.66,1,1
CUST103803,51,Male,Married,Salaried,390000,1608000,Home Loan,48,726,9,1,0.59,0,0
CUST103804,48,Female,Single,Salaried,220000,315000,Personal Loan,240,767,5,0,0.48,0,0
CUST103805,64,Male,Married,Self-Employed,509999,838000,Personal Loan,48,686,1,0,0.68,0,1
CUST103806,26,Male,Married,Self-Employed,370000,292000,Education Loan,48,744,5,1,0.73,0,1
CUST103807,61,Female,Widowed,Self-Employed,50000,272000,Home Loan,240,648,3,0,0.46,0,1
CUST103808,36,Female,Single,Salaried,560000,1734000,Home Loan,24,737,3,0,0.67,0,1
CUST103809,24,Male,Widowed,Government,290000,69000,Education Loan,60,618,5,0,0.37,0,1
CUST103810,55,Male,Married,Salaried,200000,166000,Education Loan,36,709,1,0,0.26,1,1
CUST103811,46,Female,Single,Salaried,480000,624000,Personal Loan,120,708,8,0,0.42,0,0
CUST103812,32,Male,Single,Salaried,200000,947000,Home Loan,24,786,9,0,0.27,0,0
CUST103813,31,Female,Married,Self-Employed,390000,94000,Education Loan,240,675,4,0,0.37,0,0
CUST103814,57,Female,Single,Government,110000,414000,Home Loan,60,600,1,0,0.55,0,1
CUST103815,45,Male,Single,Salaried,130000,189000,Car Loan,36,726,2,2,0.22,0,1
CUST103816,38,Female,Married,Government,210000,376000,Personal Loan,60,649,7,1,0.61,0,1
CUST103817,39,Male,Married,Self-Employed,360000,675000,Personal Loan,240,703,1,1,0.73,0,1
CUST103818,43,Male,Married,Salaried,300000,375000,Personal Loan,24,666,3,0,0.37,0,0
CUST103819,58,Male,Single,Self-Employed,130000,603000,Home Loan,240,689,7,0,0.78,0,1
CUST103820,38,Female,Married,Salaried,300000,1650000,Home Loan,48,592,4,0,0.58,0,1
CUST103821,46,Male,Single,Government,330000,208000,Education Loan,12,613,4,0,0.5,1,1
CUST103822,26,Male,Married,Self-Employed,350000,1593000,Home Loan,24,719,1,0,0.31,0,0
CUST103823,24,Female,Single,Salaried,250000,464000,Car Loan,120,692,8,0,0.11,0,0
CUST103824,64,Male,Married,Government,140000,236000,Car Loan,240,642,4,0,0.39,0,1
CUST103825,49,Male,Married,Salaried,760000,4353000,Home Loan,120,672,9,1,0.74,0,1
CUST103826,54,Female,Widowed,Government,110000,41000,Education Loan,48,724,5,0,0.66,0,1
CUST103827,37,Female,Single,Salaried,500000,310000,Education Loan,240,686,6,0,0.79,0,1
CUST103828,63,Female,Married,Self-Employed,930000,5140000,Home Loan,48,721,6,0,0.67,0,1
CUST103829,63,Female,Married,Self-Employed,490000,327000,Personal Loan,24,656,9,1,0.61,0,1
CUST103830,36,Male,Married,Self-Employed,330000,135000,Credit Card,36,727,3,0,0.16,0,0
CUST103831,22,Male,Married,Salaried,160000,124000,Car Loan,240,688,6,0,0.79,0,1
CUST103832,54,Male,Married,Government,540000,925000,Car Loan,60,719,9,0,0.3,1,1
CUST103833,28,Female,Married,Salaried,140000,97000,Education Loan,36,714,8,1,0.27,0,0
CUST103834,33,Male,Single,Salaried,190000,150000,Car Loan,60,679,7,1,0.12,0,0
CUST103835,62,Female,Divorced,Salaried,240000,1061000,Home Loan,48,682,4,0,0.38,0,0
CUST103836,28,Male,Single,Self-Employed,1100000,393000,Credit Card,12,692,5,0,0.73,0,1
CUST103837,50,Male,Single,Salaried,450000,653000,Car Loan,36,734,7,0,0.64,0,1
CUST103838,52,Male,Single,Salaried,200000,108000,Education Loan,12,786,6,0,0.51,0,0
CUST103839,56,Male,Single,Government,210000,1197000,Home Loan,36,660,5,0,0.62,0,1
CUST103840,50,Male,Married,Government,170000,48000,Credit Card,60,748,9,1,0.14,0,0
CUST103841,21,Male,Married,Salaried,150000,189000,Car Loan,36,686,5,0,0.23,0,0
CUST103842,63,Male,Married,Salaried,540000,320000,Car Loan,48,694,6,0,0.43,0,0
CUST103843,59,Male,Single,Salaried,160000,301000,Personal Loan,60,714,7,0,0.57,0,0
CUST103844,37,Female,Married,Government,840000,643000,Car Loan,48,677,2,0,0.5,1,1
CUST103845,40,Female,Married,Government,490000,633000,Personal Loan,12,682,5,1,0.21,0,0
CUST103846,44,Male,Married,Government,590000,1006000,Car Loan,48,793,6,0,0.68,0,1
CUST103847,42,Female,Single,Self-Employed,260000,948000,Home Loan,48,704,3,0,0.19,0,0
CUST103848,49,Male,Single,Salaried,340000,439000,Personal Loan,36,724,4,1,0.28,0,0
CUST103849,42,Male,Married,Salaried,160000,596000,Home Loan,48,790,2,1,0.76,0,1
CUST103850,64,Male,Married,Salaried,220000,1161000,Home Loan,48,789,7,0,0.76,0,1
CUST103851,29,Male,Married,Salaried,450000,293000,Education Loan,36,691,2,0,0.22,1,1
CUST103852,57,Female,Single,Government,640000,3563000,Home Loan,60,661,2,0,0.26,1,1
CUST103853,30,Male,Single,Salaried,170000,966000,Home Loan,36,646,5,0,0.55,0,1
CUST103854,56,Female,Single,Government,200000,295000,Car Loan,48,641,5,1,0.69,1,1
CUST103855,57,Male,Married,Government,229999,365000,Car Loan,60,678,6,0,0.49,0,0
CUST103856,48,Male,Married,Government,100000,30000,Credit Card,60,644,2,1,0.3,0,1
CUST103857,48,Female,Single,Self-Employed,680000,2824000,Home Loan,48,696,9,0,0.3,0,0
CUST103858,62,Male,Married,Salaried,190000,280000,Car Loan,60,664,2,0,0.13,0,0
CUST103859,63,Male,Married,Salaried,270000,503000,Personal Loan,60,683,1,0,0.1,0,0
CUST103860,41,Male,Married,Self-Employed,270000,144000,Education Loan,48,695,4,3,0.19,1,1
CUST103861,44,Male,Single,Salaried,229999,104000,Education Loan,120,684,2,0,0.8,0,1
CUST103862,62,Male,Married,Salaried,300000,325000,Car Loan,24,647,7,1,0.24,1,1
CUST103863,60,Male,Married,Self-Employed,260000,300000,Personal Loan,48,717,4,0,0.48,0,0
CUST103864,22,Male,Divorced,Government,130000,11000,Credit Card,60,761,2,0,0.22,0,0
CUST103865,28,Male,Married,Government,150000,41000,Credit Card,120,760,5,1,0.71,0,1
CUST103866,47,Male,Single,Salaried,459999,2062000,Home Loan,36,742,9,0,0.56,0,0
CUST103867,42,Male,Single,Government,869999,4146000,Home Loan,48,686,4,0,0.62,0,1
CUST103868,57,Male,Married,Self-Employed,430000,211000,Education Loan,12,668,1,0,0.67,0,1
CUST103869,47,Male,Married,Self-Employed,980000,4743000,Home Loan,48,735,8,0,0.67,0,1
CUST103870,49,Male,Divorced,Salaried,160000,902000,Home Loan,36,716,8,4,0.11,0,1
CUST103871,23,Male,Married,Self-Employed,280000,541000,Car Loan,120,735,5,4,0.57,1,1
CUST103872,64,Male,Divorced,Self-Employed,120000,165000,Car Loan,24,792,8,0,0.68,0,1
CUST103873,33,Male,Married,Self-Employed,100000,313000,Home Loan,24,698,1,0,0.14,0,0
CUST103874,30,Male,Divorced,Salaried,220000,1300000,Home Loan,48,662,2,0,0.47,0,0
CUST103875,56,Male,Married,Government,600000,3071000,Home Loan,48,673,4,0,0.22,0,0
CUST103876,29,Male,Married,Government,480000,225000,Education Loan,36,707,3,0,0.25,1,1
CUST103877,47,Male,Married,Government,320000,102000,Education Loan,36,671,3,2,0.69,1,1
CUST103878,54,Male,Married,Salaried,140000,44000,Education Loan,240,737,9,0,0.42,0,0
CUST103879,21,Male,Single,Salaried,200000,701000,Home Loan,48,735,9,0,0.23,0,0
CUST103880,52,Male,Divorced,Salaried,430000,102000,Education Loan,24,764,8,0,0.62,1,1
CUST103881,45,Male,Married,Self-Employed,470000,2682000,Home Loan,12,764,7,0,0.72,0,1
CUST103882,49,Male,Married,Government,80000,105000,Car Loan,12,573,8,0,0.58,0,1
CUST103883,27,Female,Widowed,Salaried,200000,1020000,Home Loan,48,660,4,1,0.74,0,1
CUST103884,23,Female,Divorced,Government,160000,279000,Personal Loan,120,705,7,0,0.3,1,1
CUST103885,40,Female,Married,Self-Employed,650000,3494000,Home Loan,120,644,8,0,0.4,0,1
CUST103886,40,Female,Single,Salaried,100000,91000,Education Loan,48,697,4,0,0.17,0,0
CUST103887,50,Male,Widowed,Salaried,320000,155000,Credit Card,60,661,5,0,0.15,0,0
CUST103888,55,Male,Married,Salaried,390000,452000,Personal Loan,60,679,8,1,0.38,0,0
CUST103889,55,Male,Married,Self-Employed,819999,4798000,Home Loan,48,783,2,1,0.58,0,0
CUST103890,59,Male,Divorced,Salaried,540000,2792000,Home Loan,48,761,4,0,0.63,0,1
CUST103891,47,Male,Single,Self-Employed,680000,2184000,Home Loan,36,701,4,0,0.21,0,0
CUST103892,46,Female,Single,Self-Employed,190000,68000,Credit Card,36,656,4,1,0.53,0,0
CUST103893,34,Female,Married,Salaried,110000,557000,Home Loan,36,717,1,0,0.47,0,0
CUST103894,37,Male,Single,Salaried,300000,277000,Education Loan,120,593,6,0,0.67,0,1
CUST103895,38,Male,Married,Self-Employed,990000,1049000,Car Loan,48,733,3,0,0.61,0,1
CUST103896,49,Male,Single,Salaried,869999,1198000,Personal Loan,36,729,2,2,0.45,0,1
CUST103897,40,Female,Single,Government,450000,233000,Car Loan,24,642,8,0,0.27,0,1
CUST103898,47,Female,Married,Salaried,490000,489000,Car Loan,48,767,7,0,0.71,0,1
CUST103899,38,Female,Married,Salaried,470000,117000,Education Loan,60,671,7,4,0.22,0,1
CUST103900,24,Male,Single,Self-Employed,150000,192000,Personal Loan,120,655,7,2,0.28,0,1
CUST103901,21,Male,Single,Self-Employed,210000,362000,Personal Loan,60,709,2,0,0.57,0,0
CUST103902,21,Male,Married,Salaried,610000,223000,Education Loan,120,635,5,0,0.47,0,1
CUST103903,46,Male,Married,Salaried,210000,962000,Home Loan,48,657,1,0,0.17,0,0
CUST103904,40,Female,Divorced,Self-Employed,1710000,242000,Credit Card,120,718,2,0,0.44,0,0
CUST103905,43,Female,Single,Salaried,310000,1042000,Home Loan,48,678,1,0,0.18,0,0
CUST103906,30,Male,Married,Salaried,750000,950000,Personal Loan,36,771,6,1,0.18,0,0
CUST103907,31,Male,Single,Self-Employed,100000,62000,Car Loan,48,623,9,0,0.28,0,1
CUST103908,61,Male,Married,Self-Employed,540000,2572000,Home Loan,36,705,8,2,0.22,0,1
CUST103909,61,Female,Divorced,Government,130000,71000,Personal Loan,48,750,6,4,0.79,0,1
CUST103910,25,Male,Married,Salaried,140000,92000,Personal Loan,60,740,7,0,0.77,0,1
CUST103911,21,Male,Married,Salaried,260000,344000,Personal Loan,60,666,3,3,0.61,0,1
CUST103912,37,Male,Single,Self-Employed,990000,1373000,Personal Loan,36,792,2,0,0.69,0,1
CUST103913,42,Male,Widowed,Self-Employed,190000,587000,Home Loan,36,607,8,1,0.73,1,1
CUST103914,54,Female,Married,Self-Employed,100000,66000,Education Loan,48,698,5,0,0.47,1,1
CUST103915,61,Male,Married,Salaried,280000,492000,Personal Loan,24,746,7,0,0.67,0,1
CUST103916,49,Male,Married,Salaried,360000,570000,Car Loan,60,761,4,0,0.73,0,1
CUST103917,24,Male,Single,Self-Employed,390000,119000,Education Loan,36,655,4,0,0.14,0,0
CUST103918,25,Male,Married,Salaried,600000,833000,Car Loan,120,707,5,0,0.66,0,1
CUST103919,31,Female,Single,Salaried,330000,243000,Education Loan,48,740,4,2,0.16,0,1
CUST103920,41,Male,Married,Salaried,1140000,634000,Personal Loan,36,691,5,0,0.76,0,1
CUST103921,55,Male,Married,Government,300000,535000,Personal Loan,60,640,7,2,0.57,0,1
CUST103922,32,Female,Single,Unemployed,80000,458000,Home Loan,48,614,6,0,0.8,0,1
CUST103923,46,Male,Single,Salaried,140000,249000,Car Loan,36,667,7,0,0.38,0,0
CUST103924,39,Male,Married,Salaried,320000,556000,Car Loan,120,672,7,0,0.7,0,1
CUST103925,27,Male,Married,Salaried,280000,108000,Credit Card,48,662,9,0,0.77,1,1
CUST103926,27,Male,Single,Salaried,600000,870000,Car Loan,36,793,2,0,0.31,1,1
CUST103927,46,Female,Single,Salaried,500000,2518000,Home Loan,60,727,3,0,0.7,0,1
CUST103928,60,Female,Married,Salaried,150000,127000,Education Loan,24,685,3,1,0.36,0,0
CUST103929,25,Male,Divorced,Self-Employed,420000,627000,Personal Loan,240,688,6,2,0.39,0,1
CUST103930,41,Male,Married,Salaried,560000,259000,Education Loan,48,691,1,0,0.71,0,1
CUST103931,34,Male,Married,Government,720000,2972000,Home Loan,60,729,9,0,0.48,0,0
CUST103932,24,Male,Married,Self-Employed,530000,978000,Personal Loan,48,646,5,0,0.38,0,1
CUST103933,43,Male,Single,Salaried,590000,310000,Personal Loan,36,652,6,0,0.21,0,0
CUST103934,62,Female,Married,Salaried,310000,113000,Credit Card,60,698,7,0,0.41,0,0
CUST103935,40,Male,Married,Government,360000,696000,Car Loan,36,562,1,0,0.61,0,1
CUST103936,35,Male,Married,Government,660000,1029000,Personal Loan,60,659,3,0,0.58,0,0
CUST103937,49,Male,Married,Salaried,170000,338000,Personal Loan,36,744,9,0,0.65,0,1
CUST103938,28,Male,Married,Salaried,270000,1367000,Home Loan,36,739,5,1,0.63,0,1
CUST103939,61,Female,Divorced,Government,130000,72000,Personal Loan,48,619,2,1,0.35,0,1
CUST103940,39,Male,Divorced,Salaried,470000,818000,Personal Loan,120,694,3,2,0.69,0,1
CUST103941,59,Male,Married,Salaried,750000,321000,Education Loan,60,633,6,0,0.13,0,1
CUST103942,48,Female,Single,Government,180000,100000,Education Loan,24,661,3,0,0.12,0,0
CUST103943,47,Male,Married,Government,50000,10000,Credit Card,60,668,1,0,0.77,1,1
CUST103944,24,Male,Single,Self-Employed,170000,153000,Personal Loan,48,732,5,1,0.71,0,1
CUST103945,35,Male,Divorced,Salaried,650000,354000,Education Loan,60,746,7,0,0.38,0,0
CUST103946,55,Female,Married,Salaried,490000,523000,Personal Loan,48,674,5,0,0.69,0,1
CUST103947,57,Female,Married,Self-Employed,560000,812000,Personal Loan,48,624,1,0,0.56,0,1
CUST103948,21,Male,Married,Self-Employed,190000,327000,Personal Loan,48,609,2,0,0.22,0,1
CUST103949,23,Male,Married,Salaried,100000,18000,Credit Card,24,756,2,0,0.42,0,0
CUST103950,44,Female,Single,Unemployed,110000,16000,Credit Card,120,685,4,0,0.14,0,0
CUST103951,47,Male,Widowed,Salaried,229999,169000,Education Loan,60,689,4,0,0.33,0,0
CUST103952,60,Male,Single,Salaried,1110000,1671000,Personal Loan,60,642,1,1,0.24,0,1
CUST103953,56,Female,Married,Salaried,500000,460000,Education Loan,36,745,2,0,0.67,0,1
CUST103954,54,Male,Married,Self-Employed,229999,121000,Car Loan,60,730,2,0,0.62,1,1
CUST103955,49,Male,Single,Self-Employed,229999,409000,Personal Loan,36,678,1,1,0.14,0,0
CUST103956,44,Female,Divorced,Self-Employed,370000,474000,Personal Loan,60,653,5,0,0.48,0,0
CUST103957,44,Male,Married,Salaried,330000,473000,Car Loan,36,708,5,0,0.61,1,1
CUST103958,62,Male,Married,Government,480000,131000,Education Loan,36,606,5,0,0.54,1,1
CUST103959,24,Male,Married,Salaried,250000,137000,Education Loan,240,724,6,0,0.14,0,0
CUST103960,23,Male,Married,Salaried,150000,552000,Home Loan,24,684,5,0,0.24,0,0
CUST103961,54,Male,Single,Self-Employed,2080000,7826000,Home Loan,60,708,7,0,0.37,0,0
CUST103962,43,Male,Married,Salaried,390000,490000,Car Loan,24,697,9,0,0.19,0,0
CUST103963,43,Male,Married,Salaried,600000,510000,Education Loan,60,742,9,0,0.2,0,0
CUST103964,25,Female,Single,Salaried,229999,372000,Personal Loan,24,745,1,0,0.37,0,0
CUST103965,51,Male,Married,Salaried,440000,610000,Car Loan,48,751,6,0,0.44,0,0
CUST103966,61,Female,Married,Salaried,360000,471000,Personal Loan,36,704,7,0,0.15,0,0
CUST103967,26,Female,Married,Salaried,110000,471000,Home Loan,120,695,9,2,0.61,0,1
CUST103968,57,Female,Single,Salaried,1200000,2351000,Personal Loan,48,666,5,0,0.48,1,1
CUST103969,30,Male,Married,Salaried,730000,3417000,Home Loan,12,670,2,0,0.77,1,1
CUST103970,60,Female,Single,Self-Employed,220000,194000,Personal Loan,60,717,8,2,0.3,0,1
CUST103971,27,Male,Married,Salaried,170000,26000,Credit Card,48,700,1,0,0.28,1,1
CUST103972,59,Male,Divorced,Self-Employed,520000,737000,Car Loan,120,760,7,0,0.34,0,0
CUST103973,58,Male,Single,Self-Employed,409999,117000,Credit Card,48,688,4,0,0.48,0,0
CUST103974,41,Female,Single,Government,350000,179000,Personal Loan,48,628,6,0,0.31,0,1
CUST103975,40,Male,Married,Government,310000,541000,Car Loan,48,707,8,0,0.31,0,0
CUST103976,23,Male,Single,Salaried,310000,114000,Credit Card,120,746,3,0,0.7,0,1
CUST103977,42,Female,Single,Salaried,900000,1343000,Personal Loan,48,725,2,0,0.17,0,0
CUST103978,24,Female,Married,Self-Employed,400000,241000,Personal Loan,60,723,8,0,0.45,1,1
CUST103979,48,Male,Married,Self-Employed,160000,167000,Car Loan,60,750,6,0,0.63,0,1
CUST103980,32,Male,Married,Salaried,770000,4471000,Home Loan,240,710,6,0,0.77,0,1
CUST103981,58,Male,Married,Salaried,960000,1722000,Personal Loan,120,617,8,0,0.72,0,1
CUST103982,56,Male,Married,Self-Employed,3000000,535000,Credit Card,240,742,5,0,0.25,0,0
CUST103983,61,Male,Divorced,Self-Employed,120000,39000,Education Loan,36,713,5,2,0.42,0,1
CUST103984,25,Male,Single,Self-Employed,450000,1956000,Home Loan,36,693,7,0,0.51,0,0
CUST103985,33,Male,Married,Salaried,100000,103000,Personal Loan,36,638,6,0,0.33,1,1
CUST103986,43,Female,Married,Salaried,520000,792000,Personal Loan,120,660,3,0,0.32,0,0
CUST103987,50,Male,Single,Salaried,260000,507000,Personal Loan,120,607,4,0,0.23,0,1
CUST103988,57,Male,Married,Salaried,1130000,4621000,Home Loan,60,673,2,0,0.14,1,1
CUST103989,45,Female,Married,Government,160000,510000,Home Loan,24,669,8,0,0.65,0,1
CUST103990,47,Male,Married,Salaried,140000,258000,Personal Loan,36,693,6,0,0.41,0,0
CUST103991,34,Male,Married,Salaried,250000,17000,Credit Card,60,778,7,0,0.71,0,1
CUST103992,56,Female,Married,Salaried,110000,644000,Home Loan,36,747,5,0,0.23,0,0
CUST103993,59,Male,Married,Self-Employed,750000,1123000,Personal Loan,60,701,7,0,0.36,0,0
CUST103994,36,Male,Single,Salaried,110000,210000,Car Loan,48,662,4,0,0.35,0,0
CUST103995,42,Male,Married,Self-Employed,409999,328000,Personal Loan,36,642,4,1,0.52,1,1
CUST103996,41,Male,Single,Government,60000,34000,Car Loan,240,753,2,0,0.44,0,0
CUST103997,41,Male,Single,Salaried,310000,382000,Car Loan,36,635,8,0,0.53,1,1
CUST103998,28,Female,Married,Salaried,910000,230000,Credit Card,120,641,7,0,0.35,1,1
CUST103999,36,Male,Single,Self-Employed,550000,548000,Personal Loan,48,828,4,0,0.76,0,1
CUST104000,51,Male,Single,Government,140000,271000,Personal Loan,24,690,3,0,0.75,0,1
CUST104001,62,Male,Widowed,Salaried,300000,520000,Personal Loan,120,803,1,3,0.64,0,1
CUST104002,30,Female,Married,Salaried,340000,507000,Personal Loan,60,682,5,0,0.8,0,1
CUST104003,52,Female,Single,Self-Employed,580000,192000,Education Loan,120,762,6,0,0.25,0,0
CUST104004,54,Male,Married,Salaried,160000,256000,Car Loan,60,713,3,3,0.4,0,1
CUST104005,29,Female,Single,Salaried,480000,181000,Credit Card,60,665,9,0,0.54,0,0
CUST104006,37,Female,Married,Government,50000,57000,Personal Loan,240,655,9,0,0.37,0,0
CUST104007,31,Male,Divorced,Salaried,229999,216000,Education Loan,24,588,6,0,0.26,0,1
CUST104008,52,Male,Married,Self-Employed,240000,180000,Personal Loan,24,650,5,0,0.13,0,0
CUST104009,30,Male,Married,Salaried,490000,83000,Credit Card,24,734,2,0,0.76,0,1
CUST104010,42,Female,Married,Salaried,380000,226000,Personal Loan,120,696,6,1,0.26,0,0
CUST104011,37,Female,Married,Self-Employed,110000,92000,Education Loan,48,671,5,3,0.43,0,1
CUST104012,24,Female,Married,Salaried,120000,172000,Personal Loan,36,694,3,0,0.12,0,0
CUST104013,45,Male,Single,Self-Employed,480000,467000,Personal Loan,24,747,3,0,0.48,0,0
CUST104014,41,Male,Married,Salaried,360000,268000,Car Loan,48,630,1,1,0.69,1,1
CUST104015,57,Female,Widowed,Salaried,250000,58000,Education Loan,120,717,9,1,0.42,0,0
CUST104016,58,Female,Married,Salaried,270000,90000,Education Loan,120,624,4,0,0.74,0,1
CUST104017,21,Male,Widowed,Government,270000,319000,Personal Loan,120,560,9,0,0.25,0,1
CUST104018,45,Female,Married,Salaried,280000,1048000,Home Loan,60,669,4,0,0.24,0,0
CUST104019,56,Male,Married,Salaried,340000,302000,Personal Loan,24,675,5,0,0.52,0,0
CUST104020,37,Female,Married,Salaried,1380000,1243000,Education Loan,60,683,5,0,0.67,0,1
CUST104021,61,Male,Married,Self-Employed,90000,115000,Personal Loan,48,694,4,0,0.1,0,0
CUST104022,44,Male,Married,Salaried,120000,45000,Credit Card,60,726,4,0,0.28,0,0
CUST104023,22,Female,Single,Government,280000,155000,Car Loan,48,662,7,0,0.27,1,1
CUST104024,60,Male,Married,Unemployed,60000,246000,Home Loan,48,632,7,0,0.46,0,1
CUST104025,35,Female,Widowed,Salaried,310000,181000,Education Loan,24,753,6,3,0.53,1,1
CUST104026,52,Male,Married,Salaried,220000,172000,Car Loan,240,762,3,0,0.48,0,0
CUST104027,59,Female,Single,Government,220000,150000,Personal Loan,48,709,6,0,0.27,0,0
CUST104028,26,Female,Single,Salaried,880000,1589000,Personal Loan,48,722,9,0,0.71,0,1
CUST104029,21,Male,Divorced,Government,290000,554000,Personal Loan,36,749,3,0,0.64,0,1
CUST104030,43,Male,Single,Salaried,630000,2039000,Home Loan,48,749,7,0,0.55,0,0
CUST104031,59,Male,Married,Salaried,150000,154000,Personal Loan,120,639,5,0,0.36,0,1
CUST104032,37,Male,Single,Unemployed,70000,136000,Car Loan,36,687,7,1,0.33,0,0
